"Query","Entrez","Symbol","Name","Comment"
"VPS35","55737","VPS35","VPS35 retromer complex component","1"
"HSPA13","6782","HSPA13","heat shock protein family A (Hsp70) member 13","1"
"MDH2","4191","MDH2","malate dehydrogenase 2","1"
"GABARAPL1","23710","GABARAPL1","GABA type A receptor associated protein like 1","1"
"DOLPP1","57171","DOLPP1","dolichyldiphosphatase 1","1"
"UBQLN4","56893","UBQLN4","ubiquilin 4","1"
"ATP6V1G1","9550","ATP6V1G1","ATPase H+ transporting V1 subunit G1","1"
"PDK2","5164","PDK2","pyruvate dehydrogenase kinase 2","1"
"RASL10A","10633","RASL10A","RAS like family 10 member A","1"
"GET3","439","GET3","""guided entry of tail-anchored proteins factor 3, ATPase""","1"
"KCNJ11","3767","KCNJ11","potassium inwardly rectifying channel subfamily J member 11","1"
"HAPLN4","404037","HAPLN4","hyaluronan and proteoglycan link protein 4","1"
"NGB","58157","NGB","neuroglobin","1"
"DEDD2","162989","DEDD2","death effector domain containing 2","1"
"TNFSF12","8742","TNFSF12","TNF superfamily member 12","1"
"KEAP1","9817","KEAP1","kelch like ECH associated protein 1","1"
"ANKRD34A","284615","ANKRD34A","ankyrin repeat domain 34A","1"
"NECAP1","25977","NECAP1","NECAP endocytosis associated 1","1"
"SET","6418","SET","SET nuclear proto-oncogene","1"
"CHST2","9435","CHST2","carbohydrate sulfotransferase 2","1"
"TMEM158","25907","TMEM158","transmembrane protein 158 (gene/pseudogene)","1"
"TMEM271","112441426","TMEM271","transmembrane protein 271","1"
"SPRN","503542","SPRN","shadow of prion protein","1"
"SLC35C1","55343","SLC35C1","solute carrier family 35 member C1","1"
"PLEKHB2","55041","PLEKHB2","pleckstrin homology domain containing B2","1"
"CHRM1","1128","CHRM1","cholinergic receptor muscarinic 1","1"
"H2AFX","NA","NA","NA","0"
"NSF","4905","NSF","""N-ethylmaleimide sensitive factor, vesicle fusing ATPase""","1"
"LRTM2","654429","LRTM2","leucine rich repeats and transmembrane domains 2","1"
"DNAL4","10126","DNAL4","dynein axonemal light chain 4","1"
"DBNDD1","79007","DBNDD1","dysbindin domain containing 1","1"
"TMEM160","54958","TMEM160","transmembrane protein 160","1"
"BAP1","8314","BAP1","BRCA1 associated protein 1","1"
"TPI1","7167","TPI1","triosephosphate isomerase 1","1"
"SUMO3","6612","SUMO3","small ubiquitin like modifier 3","1"
"HTR5A","3361","HTR5A","5-hydroxytryptamine receptor 5A","1"
"SRP9","6726","SRP9","signal recognition particle 9","1"
"CEND1","51286","CEND1","cell cycle exit and neuronal differentiation 1","1"
"DNAJB9","4189","DNAJB9","DnaJ heat shock protein family (Hsp40) member B9","1"
"RGS4","5999","RGS4","regulator of G protein signaling 4","1"
"FNDC4","64838","FNDC4","fibronectin type III domain containing 4","1"
"PRPF19","27339","PRPF19","pre-mRNA processing factor 19","1"
"ARL6IP1","23204","ARL6IP1","ADP ribosylation factor like GTPase 6 interacting protein 1","1"
"PLEKHJ1","55111","PLEKHJ1","pleckstrin homology domain containing J1","1"
"THAP11","57215","THAP11","THAP domain containing 11","1"
"JAGN1","84522","JAGN1","jagunal homolog 1","1"
"SLC35A2","7355","SLC35A2","solute carrier family 35 member A2","1"
"MCHR1","2847","MCHR1","melanin concentrating hormone receptor 1","1"
"GABRA1","2554","GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1","1"
"MIR31HG","554202","MIR31HG","MIR31 host gene","1"
"SLC26A4-AS1","286002","SLC26A4-AS1","SLC26A4 antisense RNA 1","1"
"RABAC1","10567","RABAC1","Rab acceptor 1","1"
"TINF2","26277","TINF2","TERF1 interacting nuclear factor 2","1"
"SMIM29","221491","SMIM29","small integral membrane protein 29","1"
"COPS8","10920","COPS8","COP9 signalosome subunit 8","1"
"C20orf27","54976","C20orf27","chromosome 20 open reading frame 27","1"
"SH3BP5L","80851","SH3BP5L","SH3 binding domain protein 5 like","1"
"VPS37D","155382","VPS37D","VPS37D subunit of ESCRT-I","1"
"RNF5","6048","RNF5","ring finger protein 5","1"
"AIP","9049","AIP","aryl hydrocarbon receptor interacting protein","1"
"VPS25","84313","VPS25","vacuolar protein sorting 25 homolog","1"
"TMEM183A","92703","TMEM183A","transmembrane protein 183A","1"
"PGRMC1","10857","PGRMC1","progesterone receptor membrane component 1","1"
"ATXN7L3","56970","ATXN7L3","ataxin 7 like 3","1"
"WDR83OS","51398","WDR83OS","WD repeat domain 83 opposite strand","1"
"HIGD1A","25994","HIGD1A","HIG1 hypoxia inducible domain family member 1A","1"
"BEX1","55859","BEX1","brain expressed X-linked 1","1"
"CBLN4","140689","CBLN4","cerebellin 4 precursor","1"
"SLITRK4","139065","SLITRK4","SLIT and NTRK like family member 4","1"
"RND1","27289","RND1","Rho family GTPase 1","1"
"EIF4G2","1982","EIF4G2","eukaryotic translation initiation factor 4 gamma 2","1"
"RPL15","6138","RPL15","ribosomal protein L15","1"
"PPP1CC","5501","PPP1CC","protein phosphatase 1 catalytic subunit gamma","1"
"YIPF3","25844","YIPF3","Yip1 domain family member 3","1"
"ZDHHC22","283576","ZDHHC22","zinc finger DHHC-type palmitoyltransferase 22","1"
"RAC1","5879","RAC1","Rac family small GTPase 1","1"
"FAP","2191","FAP","fibroblast activation protein alpha","1"
"GPX4","2879","GPX4","glutathione peroxidase 4","1"
"TLCD3B","83723","TLCD3B","TLC domain containing 3B","1"
"NDN","4692","NDN","""necdin, MAGE family member""","1"
"SNX8","29886","SNX8","sorting nexin 8","1"
"ZXDB","158586","ZXDB","zinc finger X-linked duplicated B","1"
"DBP","1628","DBP","D-box binding PAR bZIP transcription factor","1"
"ARL4C","10123","ARL4C","ADP ribosylation factor like GTPase 4C","1"
"SVIP","258010","SVIP","small VCP interacting protein","1"
"CHGB","1114","CHGB","chromogranin B","1"
"SNRNP25","79622","SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25","1"
"RAB39B","116442","RAB39B","""RAB39B, member RAS oncogene family""","1"
"ATP1A3","478","ATP1A3","ATPase Na+/K+ transporting subunit alpha 3","1"
"EIF4A2","1974","EIF4A2","eukaryotic translation initiation factor 4A2","1"
"RAB3A","5864","RAB3A","""RAB3A, member RAS oncogene family""","1"
"ISCU","23479","ISCU","iron-sulfur cluster assembly enzyme","1"
"RUNDC3A","10900","RUNDC3A","RUN domain containing 3A","1"
"LYNX1","66004","LYNX1","Ly6/neurotoxin 1","1"
"PRRT1","80863","PRRT1","proline rich transmembrane protein 1","1"
"FKBP4","2288","FKBP4","FKBP prolyl isomerase 4","1"
"MGAT2","4247","MGAT2","""alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase""","1"
"TMX4","56255","TMX4","thioredoxin related transmembrane protein 4","1"
"TRIM67","440730","TRIM67","tripartite motif containing 67","1"
"MRPS12","6183","MRPS12","mitochondrial ribosomal protein S12","1"
"MAP1LC3A","84557","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","1"
"ARL2","402","ARL2","ADP ribosylation factor like GTPase 2","1"
"BUB3","9184","BUB3","BUB3 mitotic checkpoint protein","1"
"CCK","885","CCK","cholecystokinin","1"
"RAB5IF","55969","RAB5IF","RAB5 interacting factor","1"
"ZNF770","54989","ZNF770","zinc finger protein 770","1"
"NAPB","63908","NAPB","NSF attachment protein beta","1"
"TCEAL8","90843","TCEAL8","transcription elongation factor A like 8","1"
"MCRIP1","348262","MCRIP1","MAPK regulated corepressor interacting protein 1","1"
"H2AFV","NA","NA","NA","0"
"MRFAP1L1","114932","MRFAP1L1","Morf4 family associated protein 1 like 1","1"
"OLFM1","10439","OLFM1","olfactomedin 1","1"
"GOT1","2805","GOT1","glutamic-oxaloacetic transaminase 1","1"
"LRRC73","221424","LRRC73","leucine rich repeat containing 73","1"
"KCNIP3","30818","KCNIP3","potassium voltage-gated channel interacting protein 3","1"
"DGCR6L","85359","DGCR6L","DiGeorge syndrome critical region gene 6 like","1"
"ARF6","382","ARF6","ADP ribosylation factor 6","1"
"DAXX","1616","DAXX","death domain associated protein","1"
"DYNLT3","6990","DYNLT3","dynein light chain Tctex-type 3","1"
"H1F0","NA","NA","NA","0"
"NUDT15","55270","NUDT15","nudix hydrolase 15","1"
"ST8SIA2","8128","ST8SIA2","""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2""","1"
"SELENOM","140606","SELENOM","selenoprotein M","1"
"PFN2","5217","PFN2","profilin 2","1"
"RCOR2","283248","RCOR2","REST corepressor 2","1"
"RFK","55312","RFK","riboflavin kinase","1"
"HCRTR1","3061","HCRTR1","hypocretin receptor 1","1"
"DNAJB2","3300","DNAJB2","DnaJ heat shock protein family (Hsp40) member B2","1"
"QTRT2","79691","QTRT2","queuine tRNA-ribosyltransferase accessory subunit 2","1"
"RAB3B","5865","RAB3B","""RAB3B, member RAS oncogene family""","1"
"ARF1","375","ARF1","ADP ribosylation factor 1","1"
"CEBPA","1050","CEBPA","CCAAT enhancer binding protein alpha","1"
"IGFBP6","3489","IGFBP6","insulin like growth factor binding protein 6","1"
"LIN7C","55327","LIN7C","""lin-7 homolog C, crumbs cell polarity complex component""","1"
"HCCS","3052","HCCS","holocytochrome c synthase","1"
"COPRS","55352","COPRS","coordinator of PRMT5 and differentiation stimulator","1"
"RPP25","54913","RPP25","ribonuclease P and MRP subunit p25","1"
"ZNHIT2","741","ZNHIT2","zinc finger HIT-type containing 2","1"
"LAMTOR5","10542","LAMTOR5","""late endosomal/lysosomal adaptor, MAPK and MTOR activator 5""","1"
"ANKRD55","79722","ANKRD55","ankyrin repeat domain 55","1"
"SLC9A6","10479","SLC9A6","solute carrier family 9 member A6","1"
"RHBDD2","57414","RHBDD2","rhomboid domain containing 2","1"
"FEM1B","10116","FEM1B","fem-1 homolog B","1"
"TMEM132A","54972","TMEM132A","transmembrane protein 132A","1"
"BSCL2","26580","BSCL2","""BSCL2 lipid droplet biogenesis associated, seipin""","1"
"ABCC12","94160","ABCC12","ATP binding cassette subfamily C member 12","1"
"YWHAB","7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta","1"
"TRIAP1","51499","TRIAP1","TP53 regulated inhibitor of apoptosis 1","1"
"CKB","1152","CKB","creatine kinase B","1"
"CTSD","1509","CTSD","cathepsin D","1"
"TLE5","166","TLE5","""TLE family member 5, transcriptional modulator""","1"
"GPR12","2835","GPR12","G protein-coupled receptor 12","1"
"RNF213-AS1","100294362","RNF213-AS1","RNF213 antisense RNA 1","1"
"FAM174C","55009","FAM174C","family with sequence similarity 174 member C","1"
"HRAS","3265","HRAS","""HRas proto-oncogene, GTPase""","1"
"ARMCX3","51566","ARMCX3","armadillo repeat containing X-linked 3","1"
"FAM241B","219738","FAM241B","family with sequence similarity 241 member B","1"
"COMMD8","54951","COMMD8","COMM domain containing 8","1"
"C9orf16","79095","C9orf16","chromosome 9 open reading frame 16","1"
"TIMM13","26517","TIMM13","translocase of inner mitochondrial membrane 13","1"
"ENO1","2023","ENO1","enolase 1","1"
"MAT2B","27430","MAT2B","methionine adenosyltransferase 2B","1"
"CHCHD4","131474","CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","1"
"RLIM","51132","RLIM","""ring finger protein, LIM domain interacting""","1"
"KBTBD7","84078","KBTBD7","kelch repeat and BTB domain containing 7","1"
"TMEM54","113452","TMEM54","transmembrane protein 54","1"
"RHNO1","83695","RHNO1","RAD9-HUS1-RAD1 interacting nuclear orphan 1","1"
"TPPP","11076","TPPP","tubulin polymerization promoting protein","1"
"DUBR","344595","DUBR","DPPA2 upstream binding RNA","1"
"INAFM2","100505573","INAFM2","InaF motif containing 2","1"
"RBP4","5950","RBP4","retinol binding protein 4","1"
"PPIF","10105","PPIF","peptidylprolyl isomerase F","1"
"MAS1","4142","MAS1","""MAS1 proto-oncogene, G protein-coupled receptor""","1"
"ABRACL","58527","ABRACL","ABRA C-terminal like","1"
"FKBP1A","2280","FKBP1A","FKBP prolyl isomerase 1A","1"
"C5orf24","134553","C5orf24","chromosome 5 open reading frame 24","1"
"EHD1","10938","EHD1","EH domain containing 1","1"
"TRAPPC2L","51693","TRAPPC2L","trafficking protein particle complex 2 like","1"
"HYOU1","10525","HYOU1","hypoxia up-regulated 1","1"
"FBXL15","79176","FBXL15","F-box and leucine rich repeat protein 15","1"
"VMA21","203547","VMA21","vacuolar ATPase assembly factor VMA21","1"
"HDDC3","374659","HDDC3","HD domain containing 3","1"
"PTPA","5524","PTPA","protein phosphatase 2 phosphatase activator","1"
"ZFP92","139735","ZFP92","ZFP92 zinc finger protein","1"
"TCEAL7","56849","TCEAL7","transcription elongation factor A like 7","1"
"SLC25A22","79751","SLC25A22","solute carrier family 25 member 22","1"
"CTXN1","404217","CTXN1","cortexin 1","1"
"RPL4","6124","RPL4","ribosomal protein L4","1"
"IDH3B","3420","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta","1"
"NIP7","51388","NIP7","nucleolar pre-rRNA processing protein NIP7","1"
"PGK1","5230","PGK1","phosphoglycerate kinase 1","1"
"LUC7L2","51631","LUC7L2","""LUC7 like 2, pre-mRNA splicing factor""","1"
"KLHL21","9903","KLHL21","kelch like family member 21","1"
"ZNF687","57592","ZNF687","zinc finger protein 687","1"
"EIF1AX","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked","1"
"PSMG3","84262","PSMG3","proteasome assembly chaperone 3","1"
"YDJC","150223","YDJC","YdjC chitooligosaccharide deacetylase homolog","1"
"KTI12","112970","KTI12","KTI12 chromatin associated homolog","1"
"SUMO2","6613","SUMO2","small ubiquitin like modifier 2","1"
"EIF1B","10289","EIF1B","eukaryotic translation initiation factor 1B","1"
"TSPYL1","7259","TSPYL1","TSPY like 1","1"
"CCDC115","84317","CCDC115","coiled-coil domain containing 115","1"
"CYGB","114757","CYGB","cytoglobin","1"
"ACP2","53","ACP2","""acid phosphatase 2, lysosomal""","1"
"PJA2","9867","PJA2","praja ring finger ubiquitin ligase 2","1"
"PRR7","80758","PRR7","""proline rich 7, synaptic""","1"
"KCNF1","3754","KCNF1","potassium voltage-gated channel modifier subfamily F member 1","1"
"THAP7","80764","THAP7","THAP domain containing 7","1"
"SMG8","55181","SMG8","SMG8 nonsense mediated mRNA decay factor","1"
"NEUROD6","63974","NEUROD6","neuronal differentiation 6","1"
"MRPL17","63875","MRPL17","mitochondrial ribosomal protein L17","1"
"SMIM15","643155","SMIM15","small integral membrane protein 15","1"
"CHMP1A","5119","CHMP1A","charged multivesicular body protein 1A","1"
"MEA1","4201","MEA1","male-enhanced antigen 1","1"
"FRAT2","23401","FRAT2","FRAT regulator of WNT signaling pathway 2","1"
"CFL1","1072","CFL1","cofilin 1","1"
"RNF167","26001","RNF167","ring finger protein 167","1"
"ASIC2","40","ASIC2","acid sensing ion channel subunit 2","1"
"FUNDC1","139341","FUNDC1","FUN14 domain containing 1","1"
"CETN2","1069","CETN2","centrin 2","1"
"PCSK1N","27344","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor","1"
"SLC35A4","113829","SLC35A4","solute carrier family 35 member A4","1"
"FBXO45","200933","FBXO45","F-box protein 45","1"
"THEM6","51337","THEM6","thioesterase superfamily member 6","1"
"CDKN1B","1027","CDKN1B","cyclin dependent kinase inhibitor 1B","1"
"RPSA","3921","RPSA","ribosomal protein SA","1"
"SLC7A4","6545","SLC7A4","solute carrier family 7 member 4","1"
"TSPYL5","85453","TSPYL5","TSPY like 5","1"
"XYLT1","64131","XYLT1","xylosyltransferase 1","1"
"CENPB","1059","CENPB","centromere protein B","1"
"GMFB","2764","GMFB","glia maturation factor beta","1"
"TIMM17B","10245","TIMM17B","translocase of inner mitochondrial membrane 17B","1"
"RNASEK","440400","RNASEK","ribonuclease K","1"
"CALM2","805","CALM2","calmodulin 2","1"
"TUFM","7284","TUFM","""Tu translation elongation factor, mitochondrial""","1"
"B4GALNT1","2583","B4GALNT1","""beta-1,4-N-acetyl-galactosaminyltransferase 1""","1"
"EEF1A2","1917","EEF1A2","eukaryotic translation elongation factor 1 alpha 2","1"
"HCRTR2","3062","HCRTR2","hypocretin receptor 2","1"
"MLLT11","10962","MLLT11","MLLT11 transcription factor 7 cofactor","1"
"ATP6V1G2","534","ATP6V1G2","ATPase H+ transporting V1 subunit G2","1"
"CYCS","54205","CYCS","""cytochrome c, somatic""","1"
"ZBTB33","10009","ZBTB33","zinc finger and BTB domain containing 33","1"
"EPOP","100170841","EPOP","elongin BC and polycomb repressive complex 2 associated protein","1"
"DCAF12L2","340578","DCAF12L2","DDB1 and CUL4 associated factor 12 like 2","1"
"PGM2L1","283209","PGM2L1","phosphoglucomutase 2 like 1","1"
"FIBP","9158","FIBP","FGF1 intracellular binding protein","1"
"ARPC4","10093","ARPC4","actin related protein 2/3 complex subunit 4","1"
"PTMS","5763","PTMS","parathymosin","1"
"PYURF","100996939","PYURF","PIGY upstream reading frame","1"
"GRPEL2","134266","GRPEL2","","1"
"COA7","65260","COA7","cytochrome c oxidase assembly factor 7 (putative)","1"
"RPRML","388394","RPRML","reprimo like","1"
"TMA7","51372","TMA7","translation machinery associated 7 homolog","1"
"RGS14","10636","RGS14","regulator of G protein signaling 14","1"
"SDHAF1","644096","SDHAF1","succinate dehydrogenase complex assembly factor 1","1"
"NCBP2AS2","152217","NCBP2AS2","NCBP2 antisense 2 (head to head)","1"
"PNPO","55163","PNPO","pyridoxamine 5'-phosphate oxidase","1"
"FOXO4","4303","FOXO4","forkhead box O4","1"
"YPEL5","51646","YPEL5","yippee like 5","1"
"ALYREF","10189","ALYREF","Aly/REF export factor","1"
"ISOC2","79763","ISOC2","isochorismatase domain containing 2","1"
"POLR2K","5440","POLR2K","RNA polymerase II subunit K","1"
"TMEM198","130612","TMEM198","transmembrane protein 198","1"
"IDS","3423","IDS","iduronate 2-sulfatase","1"
"ATP1B1","481","ATP1B1","ATPase Na+/K+ transporting subunit beta 1","1"
"UQCC3","790955","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3","1"
"CAMK2N1","55450","CAMK2N1","calcium/calmodulin dependent protein kinase II inhibitor 1","1"
"AVPI1","60370","AVPI1","arginine vasopressin induced 1","1"
"TLCD3A","79850","TLCD3A","TLC domain containing 3A","1"
"CEP152","22995","CEP152","centrosomal protein 152","1"
"FRAT1","10023","FRAT1","FRAT regulator of WNT signaling pathway 1","1"
"FAM50B","26240","FAM50B","family with sequence similarity 50 member B","1"
"ELOF1","84337","ELOF1","elongation factor 1 homolog","1"
"CDKN2C","1031","CDKN2C","cyclin dependent kinase inhibitor 2C","1"
"HTATSF1","27336","HTATSF1","HIV-1 Tat specific factor 1","1"
"CAMK2N2","94032","CAMK2N2","calcium/calmodulin dependent protein kinase II inhibitor 2","1"
"NRGN","4900","NRGN","neurogranin","1"
"PABPC1L2A","340529","PABPC1L2A","poly(A) binding protein cytoplasmic 1 like 2A","1"
"TMEM17","200728","TMEM17","transmembrane protein 17","1"
"ADAT2","134637","ADAT2","adenosine deaminase tRNA specific 2","1"
"NDRG4","65009","NDRG4","NDRG family member 4","1"
"TMEM155","132332","TMEM155","transmembrane protein 155","1"
"HPS6","79803","HPS6","HPS6 biogenesis of lysosomal organelles complex 2 subunit 3","1"
"RTL8A","26071","RTL8A","retrotransposon Gag like 8A","1"
"SMIM13","221710","SMIM13","small integral membrane protein 13","1"
"FBXO2","26232","FBXO2","F-box protein 2","1"
"CDK5","1020","CDK5","cyclin dependent kinase 5","1"
"CSTB","1476","CSTB","cystatin B","1"
"TTC9B","148014","TTC9B","tetratricopeptide repeat domain 9B","1"
"RND3","390","RND3","Rho family GTPase 3","1"
